clade_name	ERR479038.txt_reads_count	ERR479147.txt_reads_count	ERR479310.txt_reads_count	ERR479277.txt_reads_count	ERR479055.txt_reads_count	ERR479308.txt_reads_count	ERR479309.txt_reads_count	ERR479010.txt_reads_count	ERR479223.txt_reads_count	ERR479178.txt_reads_count	ERR479148.txt_reads_count	ERR479318.txt_reads_count	ERR479221.txt_reads_count	ERR479357.txt_reads_count	ERR479243.txt_reads_count	ERR479278.txt_reads_count	ERR479026.txt_reads_count	ERR479127.txt_reads_count	ERR479083.txt_reads_count	ERR479246.txt_reads_count	ERR479253.txt_reads_count	ERR479194.txt_reads_count	ERR479077.txt_reads_count	ERR479139.txt_reads_count	ERR479276.txt_reads_count	ERR479066.txt_reads_count	ERR479255.txt_reads_count	ERR479247.txt_reads_count	ERR479390.txt_reads_count	ERR479285.txt_reads_count	ERR479028.txt_reads_count	ERR479219.txt_reads_count	ERR479252.txt_reads_count	ERR479417.txt_reads_count	ERR479302.txt_reads_count	ERR479356.txt_reads_count	ERR479138.txt_reads_count	ERR479311.txt_reads_count	ERR479358.txt_reads_count	ERR479222.txt_reads_count	ERR479113.txt_reads_count	ERR479256.txt_reads_count	ERR479354.txt_reads_count	ERR479193.txt_reads_count	ERR478985.txt_reads_count	ERR479416.txt_reads_count	ERR479199.txt_reads_count	ERR479149.txt_reads_count	ERR479053.txt_reads_count	ERR479054.txt_reads_count	ERR479292.txt_reads_count	ERR479332.txt_reads_count	ERR479359.txt_reads_count	ERR479032.txt_reads_count	ERR479258.txt_reads_count	ERR479348.txt_reads_count	ERR479031.txt_reads_count	ERR479125.txt_reads_count	ERR479361.txt_reads_count	ERR479237.txt_reads_count	ERR479331.txt_reads_count	ERR479351.txt_reads_count	ERR479284.txt_reads_count	ERR479025.txt_reads_count	ERR479334.txt_reads_count	ERR479112.txt_reads_count	ERR479180.txt_reads_count	ERR479303.txt_reads_count	ERR479116.txt_reads_count	ERR479065.txt_reads_count	ERR479024.txt_reads_count	ERR479353.txt_reads_count	ERR479126.txt_reads_count	ERR479177.txt_reads_count	ERR479254.txt_reads_count	ERR479352.txt_reads_count	ERR479111.txt_reads_count	ERR479200.txt_reads_count	ERR479173.txt_reads_count	ERR479245.txt_reads_count	ERR478969.txt_reads_count	ERR479030.txt_reads_count	ERR479360.txt_reads_count	ERR479291.txt_reads_count	ERR479220.txt_reads_count	ERR479333.txt_reads_count	ERR479349.txt_reads_count	ERR479174.txt_reads_count	ERR479248.txt_reads_count	ERR479415.txt_reads_count	ERR479037.txt_reads_count	ERR479146.txt_reads_count	ERR479236.txt_reads_count	ERR479389.txt_reads_count	ERR479418.txt_reads_count	ERR479114.txt_reads_count	ERR478984.txt_reads_count	ERR479317.txt_reads_count	ERR479078.txt_reads_count	ERR479029.txt_reads_count	ERR479124.txt_reads_count	ERR479244.txt_reads_count	ERR479176.txt_reads_count	ERR479011.txt_reads_count	ERR479027.txt_reads_count	ERR479350.txt_reads_count	ERR479257.txt_reads_count	ERR479179.txt_reads_count	ERR479117.txt_reads_count	ERR479355.txt_reads_count	ERR479279.txt_reads_count	ERR479290.txt_reads_count	ERR479251.txt_reads_count	ERR479293.txt_reads_count	ERR479056.txt_reads_count	ERR479084.txt_reads_count	ERR479316.txt_reads_count	ERR479224.txt_reads_count	ERR479115.txt_reads_count	ERR479235.txt_reads_count
k__Bacteria|p__Firmicutes|c__CFGB2942|o__OFGB2942|f__FGB2942|g__GGB9288|s__GGB9288_SGB14243								66128.0																																																						4940.0													144884.0	9200.0																												74878.0																
k__Bacteria|p__Firmicutes|c__CFGB2950|o__OFGB2950|f__FGB2950|g__GGB9291|s__GGB9291_SGB14248								9148.0			147168.0													5340.0		15966.0								11902.0			3794.0				3604.0							180244.0																		4760.0				14670.0					122354.0		5726.0																		18940.0	4594.0								11754.0																
k__Bacteria|p__Firmicutes|c__CFGB2960|o__OFGB2960|f__FGB2960|g__GGB9302|s__GGB9302_SGB14263								45234.0	98970.0	52336.0	29186.0	18372.0																																				32914.0								3604.0											51220.0							51880.0	75028.0												4308.0											4676.0						48648.0		20288.0		51216.0									4200.0	94260.0		
k__Bacteria|p__Firmicutes|c__CFGB2985|o__OFGB2985|f__FGB2985|g__GGB9350|s__GGB9350_SGB14317								152732.0						2317374.0					231980.0					4588.0		30126.0	36920.0										4946.0		1912724.0		4354.0	33214.0			328988.0							26054.0			33146.0					33496.0	25332.0				23126.0	4356.0				32112.0							3316.0									25832.0							55594.0			3792.0	307894.0							164768.0			34986.0									228506.0				59566.0
k__Bacteria|p__Firmicutes|c__CFGB3043|o__OFGB3043|f__FGB3043|g__GGB9551|s__GGB9551_SGB14958								46780.0						33166.0										2478.0		4402.0	774.0										1476.0		24822.0			258.0										5750.0		604.0	1052.0		340.0				4362.0				6720.0					5976.0												740.0				4460.0																		51360.0			396.0													
k__Bacteria|p__Firmicutes|c__CFGB3048|o__OFGB3048|f__FGB3048|g__GGB9559|s__GGB9559_SGB14969								6678.0	18114.0	2872.0	4784.0	10714.0								16928.0	11246.0					6610.0		16564.0					17110.0	14938.0														7616.0												522.0							2178.0		4584.0	8296.0				3352.0	13438.0		536.0			14224.0									17528.0				1876.0		23820.0			2020.0						5788.0		2976.0		2628.0	29702.0				18914.0				1850.0	18026.0	4908.0	2148.0
k__Bacteria|p__Firmicutes|c__CFGB3069|o__OFGB3069|f__FGB3069|g__GGB9770|s__GGB9770_SGB15389								8140.0																1346.0												29918.0	1794.0				1996.0				40296.0							7474.0		29178.0			21438.0				7022.0				5830.0	1610.0											1232.0					29176.0				3682.0										2058.0	39262.0			28626.0				8886.0		1576.0				33668.0										
k__Bacteria|p__Firmicutes|c__CFGB32970|o__OFGB32970|f__FGB32970|g__GGB51884|s__GGB51884_SGB49168								4752.0	1398.0														37632.0	382.0																				286.0												2248.0																			1124.0												3584.0												41094.0					6560.0		19592.0												274.0		
k__Bacteria|p__Firmicutes|c__CFGB4623|o__OFGB4623|f__FGB4623|g__GGB9525|s__GGB9525_SGB14925								16708.0				16034.0						2016.0																																								1088.0															1274.0																									3152.0			2258.0			18196.0													2368.0			
k__Bacteria|p__Firmicutes|c__CFGB73062|o__OFGB73062|f__FGB73062|g__GGB9059|s__GGB9059_SGB13976								37502.0		81370.0	940.0	25146.0	3298.0	21322.0				12104.0						56016.0		674676.0	74624.0					2810.0		528562.0		26796.0	59372.0		19084.0	3792.0	94160.0	66594.0				8966.0		1032.0				35230.0		9806.0	74850.0	3906.0	8568.0	10582.0			37368.0				37670.0	111532.0	81142.0			704702.0			10472.0	95042.0	8906.0		109782.0					10240.0			2780.0	29642.0	4248.0			10408.0					727634.0	118356.0		8886.0		9010.0	13034.0			41710.0			72250.0	89892.0		29978.0							7090.0			
k__Bacteria|p__Firmicutes|c__CFGB76533|o__OFGB76533|f__FGB76533|g__GGB9109|s__GGB9109_SGB14042								348.0					1778.0																			2534.0								1696.0																																			2422.0										998.0																			650.0																
k__Bacteria|p__Firmicutes|c__CFGB9238|o__OFGB9238|f__FGB9238|g__GGB74463|s__GGB74463_SGB54347								914.0				6054.0		7532.0																5322.0									5758.0									172.0												2046.0			5216.0																														4756.0					588.0						3322.0		1770.0											1016.0			4502.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Candidatus_Allobutyricicoccus|s__Candidatus_Allobutyricicoccus_pentlandensis								4696.0						12066.0										964.0												5184.0	992.0		11580.0																	2190.0																															1856.0																	7588.0		12612.0				3424.0										
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Candidatus_Alloruminococcus|s__Candidatus_Alloruminococcus_vanvlietii								204.0				1174.0																		222.0																																	354.0												108.0																							166.0						464.0																
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Candidatus_Heteroclostridium|s__Candidatus_Heteroclostridium_caecigallinarum								146.0																1502.0								12.0					1426.0				124.0													12.0												252.0											62.0					38.0														74.0				24.0				418.0																
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Candidatus_Parachristensenella|s__Candidatus_Parachristensenella_avicola								6274.0																																																				1766.0																			444.0									1570.0					2698.0											7536.0																2790.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB33586|s__GGB33586_SGB53517								750.0				15778.0		494.0					1080.0																																					1292.0																			5052.0												1504.0								494.0			2440.0						570.0		17730.0										818.0	2010.0			
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB9200|s__GGB9200_SGB14139								17516.0				3434.0																								16778.0									5330.0																																																				4720.0	1008.0						17102.0						16978.0							792.0			
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB9531|s__GGB9531_SGB14932								25776.0			1372.0	20334.0		115104.0	418.0				2478.0	1012.0				5150.0			7140.0	622.0		14034.0						10558.0	4400.0		88152.0		5036.0	5894.0			276.0			1338.0					15908.0	3498.0	6558.0		2004.0		55982.0	566.0			14550.0			5808.0									13580.0		5236.0		562.0	554.0		1992.0	19230.0					1480.0					3114.0		500.0	5394.0	210.0	5158.0		2318.0				29830.0			7580.0			15234.0						3086.0	3782.0			2356.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB9545|s__GGB9545_SGB14951								26158.0		1368.0									812.0	3404.0								4976.0		34454.0																										11596.0							33706.0				1494.0							2432.0						2624.0							12536.0		4044.0															31684.0		61906.0		2658.0								628.0				
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Butyricicoccus|s__Butyricicoccus_sp_AM29_23AC								21882.0			5428.0	86664.0										6280.0				1524.0			104134.0					1852.0		5178.0								7824.0				7142.0				4516.0									4798.0				5014.0					986.0					86786.0											4430.0							834.0	100218.0	2012.0			27446.0						28524.0						5186.0							25884.0			1254.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridiaceae_unclassified|s__Clostridiaceae_bacterium_H8								8596.0																			64.0																									760.0			198.0					4766.0					1068.0																					262.0							5310.0											9062.0																9296.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridiaceae_unclassified|s__Clostridiaceae_bacterium_NSJ_31								272.0	456.0																																																																																															378.0		864.0												428.0		
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_porci								4056.0																											45194.0																																	50024.0																																				4616.0																
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_AF36_4								122228.0	136318.0	126492.0	488094.0							57766.0		93360.0		101194.0	53614.0	93164.0		20624.0		92646.0	69814.0	572122.0				19556.0	186690.0	14116.0	92318.0				14150.0			116346.0	29094.0			548472.0				33780.0		9040.0		16420.0	7152.0	55954.0		22708.0	33288.0	74.0	571894.0		34398.0	13662.0	133186.0	196570.0		22890.0			56436.0	140340.0	1473054.0	1062.0	13748.0		768.0	73318.0	4554.0	9628.0				29234.0	21640.0	970.0	95680.0				34480.0	67298.0	30240.0	12802.0	28342.0		53198.0	6954.0	57982.0			128484.0		57094.0		134576.0	1134.0	13264.0								135238.0		34880.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_Marseille_P3244								584.0	100.0	4042.0		596.0								3092.0								3898.0							888.0										540.0									338.0		24.0	96.0										4158.0	1142.0						4924.0	1530.0				7254.0	3346.0		328.0					148.0	11332.0	4190.0				148.0				438.0			490.0				1278.0		1838.0		3814.0										220.0		24.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__GGB3532|s__GGB3532_SGB4720								24944.0																14890.0											253832.0		13246.0				4856.0													12840.0			10466.0									5974.0		267196.0									5344.0		448.0			14036.0						1072.0								4698.0				12234.0				29764.0																
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__GGB9061|s__GGB9061_SGB13979								150.0	139750.0																																																					54296.0													15070.0	76432.0																												520.0														137302.0		
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_AF34_35BH								2732.0	13970.0						4450.0							50530.0	27742.0													45098.0								59742.0								19902.0				17848.0					20716.0				20870.0																27544.0					18198.0	15724.0												30902.0			2010.0		3702.0		39358.0				41216.0								16360.0		
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII_Incertae_Sedis|g__Mogibacterium|s__Mogibacterium_pumilum								1176.0										20.0																																																																																						942.0																
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Eubacteriales_unclassified|s__Bacteroides_pectinophilus								186026.0														120808.0																						133326.0																																																												206366.0																
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Eubacteriales_unclassified|s__Eubacteriales_unclassified_SGB71281								7844.0															7754.0			52.0																																												632.0					4558.0																								7128.0					8082.0																
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__GGB3353|s__GGB3353_SGB4437								9210.0						246.0												4320.0				346.0																																	566.0							3746.0																																		11680.0																
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Intestinimonas|s__Intestinimonas_butyriciproducens								4488.0		4964.0	4740.0	3802.0		59098.0									5092.0	556.0					1738.0	14942.0				1082.0			2428.0		47274.0		22108.0		39896.0					5030.0						28856.0			20132.0						15894.0			26864.0	4600.0		1840.0			36648.0		4734.0			26192.0					26608.0												1398.0	1326.0	30038.0		72.0	4752.0	27228.0				9958.0				3812.0	11492.0									638.0	1324.0	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Intestinimonas|s__Intestinimonas_gabonensis								584.0				4228.0		15308.0					4268.0											994.0									16066.0																								806.0												1854.0																													1674.0		6348.0										5110.0				
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Intestinimonas|s__Intestinimonas_massiliensis								3434.0		7758.0	10306.0	72.0		104968.0					514608.0					70336.0		1224.0	72.0							18506.0		11518.0	71088.0		79766.0	290.0	15254.0				21910.0			11830.0				1056.0		66920.0			45710.0				810.0				992.0	16398.0	8276.0			1190.0				9106.0			19556.0		1270.0			62200.0						2052.0							26048.0	20574.0	20464.0			62412.0				1704.0		5284.0		8006.0		14084.0						505554.0				
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Lawsonibacter|s__Lawsonibacter_sp_NSJ_51								840.0			17606.0	120724.0		582.0					313794.0																	73348.0			164.0									21028.0																																																		34354.0						1674.0		4394.0				79806.0						307258.0	34626.0			
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_SGB4708								4904.0																																																																																																6134.0		6418.0														
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_SGB4669								45936.0	31430.0		13344.0							79604.0				26130.0	116660.0	48016.0		43084.0			54166.0	40852.0				34112.0			51496.0				3590.0			28502.0		153038.0		13904.0				34300.0						78384.0			32076.0		37656.0		32704.0	6834.0				47556.0			86300.0		129854.0		7886.0									30350.0				153614.0				51280.0	43516.0	7380.0			116738.0		88242.0			49488.0														30474.0		
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_SGB14313								124838.0		343376.0											1266.0			67876.0									2906.0	421054.0		28054.0	71486.0				352112.0											64614.0		89436.0		32420.0	67704.0				62486.0	38886.0			62234.0	419462.0	350316.0							381834.0	278312.0	53884.0	410764.0					83666.0				53522.0	32416.0								566906.0	416164.0				83354.0				130862.0		117462.0		356438.0		30692.0			4258.0							
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB3619|s__GGB3619_SGB4894								23716.0		8546.0	60504.0	9540.0						39788.0			260.0		4870.0			1378.0			10594.0	44806.0			2132.0	97416.0		31792.0										15322.0		64544.0				167560.0						36766.0		14776.0	164162.0		39962.0		184710.0		9462.0			2918.0			40032.0	11420.0	266708.0				120.0							154350.0		1898.0		13758.0			21934.0	10094.0	126634.0			2624.0	5728.0		38208.0			23888.0				8174.0		33994.0			3058.0				4168.0			23216.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB9086|s__GGB9086_SGB14014								2358.0						746.0																																																																																										2278.0																
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB9176|s__GGB9176_SGB14114								31538.0			166144.0	12882.0		6596.0										9478.0		59472.0								49162.0		46820.0	9502.0		5480.0		62988.0				2160.0			189814.0				56954.0		16712.0			12790.0				57028.0				57326.0	69414.0				64998.0			70.0				67924.0					17982.0				49100.0									65552.0	69580.0	1126.0	4558.0		16240.0	104.0			32542.0						54740.0							2636.0			
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium_NSJ_46								5726.0												24040.0		8526.0	4452.0			320.0		23968.0						106.0	2412.0									9188.0																								2706.0							14788.0					14278.0									22008.0										3530.0					6930.0																
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira_sp_NSJ_43								65360.0		8820.0	91378.0	719366.0								10946.0	786.0	5888.0	305164.0	18070.0		7586.0		11780.0	41088.0				1888.0	18412.0	26010.0		22078.0				13544.0			8228.0				98694.0								18374.0										14506.0	7950.0	31720.0		7448.0				7698.0	1064408.0		12672.0			11070.0	4058.0						18126.0		12214.0					36498.0	25336.0	13166.0		355810.0	297098.0					71434.0		44640.0		7474.0					1110.0				331594.0			
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnotalea|s__Lachnotalea_sp_AF33_28								7856.0	5006.0			1934.0	236.0							2728.0		5124.0						2120.0	6292.0	12582.0										96.0				6436.0			23598.0						10014.0			2148.0			24684.0				13566.0												1280.0			21810.0		956.0			9464.0				3722.0		1862.0					6536.0										8044.0		15798.0												6030.0		
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Anaerofilum|s__Anaerofilum_sp_BX8								1566.0			1272.0		906.0	1160.0															444.0			1424.0							680.0	986.0							474.0	1762.0				2796.0									1646.0				1990.0													214.0							928.0	1190.0								286.0										1256.0		184.0			1734.0											
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Anaerotruncus|s__Anaerotruncus_massiliensis								2124.0				271442.0		1636266.0					496678.0					604.0		3318.0										22544.0	274.0		1274318.0								11642.0						163810.0						503726.0											3424.0								9436.0	126648.0				184916.0					213200.0										74908.0						3700.0						22494.0						499786.0	77346.0			
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Anaerotruncus|s__Anaerotruncus_rubiinfantis								10676.0			728.0	9118.0	156.0	6306.0										314.0		368.0			5314.0	4556.0		152.0				246.0	338.0		5068.0	506.0						122.0	820.0	1318.0		182.0	15834.0		2808.0						10752.0	864.0			4834.0							62.0					8192.0			662.0	2328.0				3884.0	14784.0	276.0		154.0	3706.0					1928.0	4250.0				2816.0						11858.0		3616.0				280.0		14762.0		15134.0			2216.0			2356.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Angelakisella|s__Angelakisella_massiliensis								822.0						2286.0																64.0									2380.0																								258.0																												326.0													818.0																
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Flavonifractor|s__Flavonifractor_sp_An100								694.0																86.0										58.0			142.0																																																										86.0									2204.0																
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB3226|s__GGB3226_SGB4260								574644.0																										281818.0																		56528.0									54182.0				56710.0																					45164.0									395922.0									645068.0																
