clade_name	ERR479190.txt_reads_count	ERR479384.txt_reads_count	ERR479182.txt_reads_count	ERR479306.txt_reads_count	ERR479136.txt_reads_count	ERR479098.txt_reads_count	ERR479202.txt_reads_count	ERR479382.txt_reads_count	ERR479070.txt_reads_count	ERR479227.txt_reads_count	ERR479013.txt_reads_count	ERR479233.txt_reads_count	ERR479330.txt_reads_count	ERR479383.txt_reads_count	ERR479301.txt_reads_count	ERR479088.txt_reads_count	ERR479327.txt_reads_count	ERR479232.txt_reads_count	ERR479106.txt_reads_count	ERR479161.txt_reads_count	ERR479104.txt_reads_count	ERR479007.txt_reads_count	ERR479344.txt_reads_count	ERR479086.txt_reads_count	ERR479208.txt_reads_count	ERR479085.txt_reads_count	ERR479006.txt_reads_count	ERR479122.txt_reads_count	ERR479307.txt_reads_count	ERR479281.txt_reads_count	ERR479304.txt_reads_count	ERR479364.txt_reads_count	ERR479299.txt_reads_count	ERR479075.txt_reads_count	ERR479191.txt_reads_count	ERR479207.txt_reads_count	ERR479347.txt_reads_count	ERR479189.txt_reads_count	ERR479181.txt_reads_count	ERR479076.txt_reads_count	ERR479239.txt_reads_count	ERR479067.txt_reads_count	ERR479162.txt_reads_count	ERR479230.txt_reads_count	ERR479069.txt_reads_count	ERR479008.txt_reads_count	ERR479343.txt_reads_count	ERR479238.txt_reads_count	ERR479280.txt_reads_count	ERR479218.txt_reads_count	ERR479362.txt_reads_count	ERR479363.txt_reads_count	ERR479282.txt_reads_count	ERR479187.txt_reads_count	ERR479009.txt_reads_count	ERR479228.txt_reads_count	ERR479298.txt_reads_count	ERR479231.txt_reads_count	ERR479300.txt_reads_count	ERR479240.txt_reads_count	ERR479103.txt_reads_count	ERR479229.txt_reads_count	ERR479068.txt_reads_count	ERR479217.txt_reads_count	ERR479386.txt_reads_count	ERR479097.txt_reads_count	ERR479012.txt_reads_count	ERR479385.txt_reads_count	ERR479105.txt_reads_count	ERR479250.txt_reads_count	ERR479345.txt_reads_count	ERR479188.txt_reads_count	ERR479089.txt_reads_count	ERR479234.txt_reads_count	ERR479137.txt_reads_count	ERR479365.txt_reads_count	ERR479192.txt_reads_count	ERR479283.txt_reads_count	ERR479249.txt_reads_count	ERR478999.txt_reads_count	ERR479087.txt_reads_count	ERR479328.txt_reads_count	ERR479058.txt_reads_count	ERR479305.txt_reads_count	ERR479346.txt_reads_count	ERR479164.txt_reads_count	ERR479090.txt_reads_count	ERR479163.txt_reads_count	ERR479201.txt_reads_count	ERR479057.txt_reads_count	ERR479123.txt_reads_count	ERR479329.txt_reads_count
k__Bacteria|p__Firmicutes|c__CFGB38642|o__OFGB38642|f__FGB38642|g__GGB9765|s__GGB9765_SGB15382				1580.0		11356.0			14452.0											9444.0									1708.0		658.0											12244.0			12306.0												3370.0						12610.0			12464.0																		3138.0								
k__Bacteria|p__Firmicutes|c__CFGB75721|o__OFGB75721|f__FGB75721|g__GGB9524|s__GGB9524_SGB14924				6810.0				27922.0	76630.0					28436.0							5328.0	23766.0	8224.0				18346.0	58242.0	5724.0	3008.0	6558.0						4498.0	6362.0				67292.0			79314.0	20870.0	10082.0		1852.0				1736.0	12940.0	25014.0		14576.0				5398.0		77106.0								48798.0	11906.0						2824.0						6758.0	6384.0						44226.0	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Candidatus_Alangreenwoodia|s__Candidatus_Alangreenwoodia_gallinarii				6180.0																									4648.0		5880.0																																									236.0								380.0				5262.0			7950.0					
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Candidatus_Howiella|s__Candidatus_Howiella_intestinavium				11274.0		4072.0							3608.0																9680.0		12954.0																																			3828.0																		11950.0								2634.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Candidatus_Metaruminococcus|s__Candidatus_Metaruminococcus_caecorum				650.0		1834.0																			1674.0			2562.0	304.0		734.0	1808.0				1494.0	476.0														1708.0	1636.0														1608.0									36.0	2326.0								616.0	546.0						2228.0	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Candidatus_Pseudoruminococcus|s__Candidatus_Pseudoruminococcus_merdavium				96.0	174.0					674.0							4478.0												332.0		216.0													730.0												838.0						866.0																				4330.0		78.0								
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB9537|s__GGB9537_SGB14940				1606.0	3484.0	2026.0		3670.0						3114.0															1150.0		970.0					282.0																					72.0									2244.0					6512.0				2458.0									1524.0								
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridiaceae_unclassified|s__Clostridiaceae_unclassified_SGB15090				1716.0				799234.0		130356.0	6110.0			746348.0	42494.0							2208.0			9424.0		4762.0		1948.0		1368.0		48442.0			11972.0							1734.0	125540.0		3840.0				45012.0					2606.0	107968.0			22504.0			125268.0		44340.0			5132.0																	1782.0		1110.0		1416.0				
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_SGB6179				13310.0	14074.0				49178.0						77286.0					7366.0	46748.0							10668.0	13886.0		11376.0		76012.0				3522.0					36734.0			51188.0												952.0		51258.0		42034.0		53166.0												11700.0								1728.0	14556.0	2238.0					556.0	8206.0	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII_Incertae_Sedis|g__Baileyella|s__Baileyella_intestinalis				24740.0																									23846.0		23888.0																																							2386.0									1322.0					25782.0								
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII_Incertae_Sedis|g__Mogibacterium|s__Mogibacterium_sp_BX12				150.0			15136.0	1280.0	1562.0	1032.0				1958.0			5964.0			9534.0									514.0		424.0			68518.0						72920.0		568.0		720.0	2650.0											216.0	51254.0					722.0	1902.0																			5256.0							15828.0			
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII_Incertae_Sedis|g__Mogibacterium|s__Mogibacterium_sp_NSJ_24				2644.0			16586.0		34434.0				1564.0							11474.0									1670.0		1868.0	396.0		69852.0						75856.0		25288.0			34014.0						84.0	380.0	328.0										32288.0													560.0								1502.0					16986.0			904.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Evtepia|s__Evtepia_gabavorous				19634.0				47516.0	51636.0		138256.0		22482.0	41696.0	15586.0					101376.0			7158.0	43094.0		42314.0			14876.0	19856.0	19428.0	16402.0	18448.0	70518.0			16232.0			68198.0		46994.0			52698.0		9172.0		21848.0		20022.0	15132.0	19926.0						9656.0				48244.0				147402.0			4318.0	49750.0					17678.0		19782.0	3824.0		227220.0			18086.0	13620.0							24498.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Gemmiger|s__Gemmiger_SGB15299				21604.0							73654.0	1610.0	112282.0		596.0			276.0	12806.0			3250.0			24308.0		3896.0	23592.0	18520.0		24614.0		1064.0			32360.0							1644.0			4820.0		138.0	1196.0	18198.0			282.0		5062.0		12206.0	1888.0						17292.0			80520.0		17140.0					1080.0										21622.0		70.0		1012.0			17788.0	116784.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_hydrogenotrophica				1776.0				9942.0		3794.0			16140.0	9684.0															1832.0		1864.0			63040.0						66754.0			1028.0	2240.0												1444.0						2686.0																						2406.0		618.0		1180.0				18434.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB79916|s__GGB79916_SGB4587				15714.0															204.0										14080.0		17772.0			3052.0				5586.0		1954.0														11666.0															142.0			8936.0												13430.0					1178.0			
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Mediterraneibacter|s__Mediterraneibacter_SGB48424				3464.0													54316.0												1368.0		3222.0												3368.0											1144.0			17486.0																									54676.0		2378.0	326.0	1964.0		3458.0				
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Mediterraneibacter|s__Mediterraneibacter_glycyrrhizinilyticus				1638.0			33466.0		3852.0				46650.0							28660.0			626.0	1524.0		2868.0			1258.0		2670.0			53258.0			446.0	32644.0		48222.0		2470.0			4310.0		562.0				282.0			54872.0									2954.0								9392.0	54098.0									17850.0			1542.0	436.0				34050.0			41522.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Anaerotruncus|s__Anaerotruncus_colihominis				76.0		7842.0		26600.0			3976.0			25278.0	814.0		1334.0			7044.0									146.0				1076.0	1486.0						610.0																										9980.0	5630.0														3664.0	3600.0					16848.0					
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB3341|s__GGB3341_SGB4420				1176.0																									2064.0		1574.0																																																					1434.0								
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Oscillospiraceae_unclassified|s__Clostridium_leptum				23358.0	8746.0	2390.0		9318.0	1982.0	14740.0	2484.0		4990.0	8750.0			57574.0		222.0	259052.0			30542.0					3228.0	21000.0		24226.0	2148.0		300788.0				3170.0		304414.0		578.0		11652.0	3264.0		31036.0		1030.0	2592.0	1704.0	454.0		6034.0		11178.0	7180.0					13828.0	2346.0	1638.0		2420.0	3202.0		292.0	7530.0	141456.0	7526.0			5450.0	1490.0			4126.0			58380.0		18666.0							1998.0	5422.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Phocea|s__Phocea_massiliensis				380.0				7188.0	4528.0		25792.0		782.0	9752.0						3262.0			1180.0						788.0		1096.0			1688.0			7874.0	578.0		1296.0		2176.0			3014.0		1110.0							1084.0									3298.0				26888.0				13504.0	724.0												566.0	8116.0		612.0					1234.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Solibaculum|s__Solibaculum_mannosilyticum				942.0	196.0	250.0		25652.0	404.0				32.0	24392.0			290.0												564.0		394.0	316.0													160.0				316.0		472.0	524.0	796.0										536.0			256.0			188.0							514.0		582.0				264.0		282.0								710.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptococcaceae|g__GGB6546|s__GGB6546_SGB9245				62388.0																									54808.0		66874.0																																																					62438.0								
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium|s__Clostridium_spiroforme				11794.0			50424.0												140.0										9394.0	12716.0	8158.0	2890.0											6610.0						11168.0		2428.0	2338.0	12522.0																	7630.0						2348.0		11650.0	4878.0					10204.0		3828.0		6050.0	48528.0			
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_fermentans				30050.0							122732.0	968.0				6296.0													28182.0		33998.0			162516.0						170686.0																		412.0									125904.0						4774.0	720.0										32894.0			65338.0					
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__GGB1691|s__GGB1691_SGB2323				5636.0				56916.0						58002.0															5192.0		5602.0																										22934.0																											5582.0								
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria|o__Victivallales|f__Victivallaceae|g__Victivallis|s__Victivallis_lenta				1898.0				58386.0						55172.0			13618.0												4272.0		5528.0																										390.0																									13620.0		4174.0			13254.0					
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__GGB74552|s__GGB74552_SGB9275				3332.0											2172.0	5986.0													1568.0		1582.0		2260.0																										766.0														5330.0											2830.0			91826.0					
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella_SGB9298				706.0																																																																																1382.0								
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_SGB5076				6862.0	173062.0														1860.0		26018.0		10788.0		174072.0		80.0		9608.0	88434.0	10622.0					212830.0	508732.0										13580.0		87098.0	9782.0			90732.0				18378.0				21692.0			11138.0					1648.0		53612.0				140728.0			82226.0						10134.0	529128.0							
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__GGB1392|s__GGB1392_SGB1913				10240.0																									8282.0		8798.0																																																					9590.0								
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli				2576.0	304434.0	67010.0		78208.0		22110.0	119944.0	12842.0	25314.0	78540.0	438.0	13234.0	3042584.0	17016.0	102874.0	16576.0	168804.0		115102.0	4516.0					6822.0		5500.0												163298.0	16812.0			91340.0			403868.0						17414.0	62826.0	20226.0			165310.0	20754.0		389196.0		60062.0	121048.0		114912.0	240854.0	234106.0		18076.0	19538.0	260008.0				179788.0	2090.0		3060938.0		3178.0		103538.0	84348.0	146680.0				31174.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_SGB5071				13314.0															3562.0										11874.0		15560.0																																						4866.0											61204.0				13854.0								
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp_ICM47					1488.0															2110.0		1592.0		2176.0		1710.0	2016.0	1504.0									1144.0						18584.0			2642.0				292.0					2494.0		3962.0							1058.0											434.0						21486.0				1168.0	9350.0		17370.0			592.0	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthella|s__Eggerthella_lenta					15216.0		6300.0	2292.0		2032.0			23610.0	2190.0			243146.0			31888.0				5272.0		4072.0								18256.0						17184.0			28622.0	3666.0												2002.0	630.0					1822.0								432.0					10744.0						37094.0	247176.0				17578.0		31770.0	5358.0			26174.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_dispar					45046.0			1460.0					66256.0	1366.0					1038.0	1342.0				32628.0		29560.0				25176.0		1098.0		4570.0						2888.0									26712.0		1922.0	634.0	24282.0	62.0															1892.0			180.0			39048.0	1638.0		25526.0		854.0	168318.0						4460.0					68724.0
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_unclassified|o__Candidatus_Saccharibacteria_unclassified|f__Candidatus_Saccharibacteria_unclassified|g__Candidatus_Saccharibacteria_unclassified|s__TM7_phylum_sp_oral_taxon_352					1072.0																																3064.0						714.0														2306.0																		1018.0					674.0					2940.0	632.0		1358.0		328.0		
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__GGB9593|s__GGB9593_SGB15015					54786.0																	138.0	2872.0		3130.0											4152.0											3690.0	1056.0		3844.0					1500.0		410.0			538.0				3930.0							26498.0				43086.0																	
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_SGB14036					1224.0																																																																						294.0																	
k__Bacteria|p__Firmicutes|c__CFGB1425|o__OFGB1425|f__FGB1425|g__GGB3491|s__GGB3491_SGB4665					3744.0																12536.0						166.0			3758.0																612.0			4484.0				3610.0		1024.0						11328.0														2436.0			3898.0														
k__Bacteria|p__Firmicutes|c__CFGB9583|o__OFGB9583|f__FGB9583|g__GGB3490|s__GGB3490_SGB4664					29924.0																19242.0				73310.0			53564.0		4070.0		8680.0				87940.0													4034.0		10136.0	8586.0	3010.0								20330.0										2176.0				23534.0	9986.0		4048.0													41364.0	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_OM07_10AC					27536.0						3232.0										70164.0							30388.0																																	68584.0						2094.0								26358.0																29192.0	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Eubacteriales_unclassified|s__Clostridiales_bacterium_Choco116					1990.0			106270.0						105124.0																																	136.0																							15402.0	10124.0				762.0				11374.0								3804.0					
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Catenibacillus|s__Catenibacillus_scindens					372.0				6148.0				6460.0		190.0					5404.0								1316.0		704.0			78.0	418.0						160.0		3860.0			4830.0				1376.0				406.0										6430.0							1126.0	612.0				216.0			638.0	294.0												1246.0	6562.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_aldenensis					1438.0			5948.0			3666.0			1456.0						5500.0														3148.0			5588.0			7358.0			5534.0														24158.0										4198.0														11862.0				3166.0	2266.0		5712.0				450.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_bolteae					9744.0	18592.0		235066.0	12226.0	1616.0			36656.0	235918.0						21588.0				37284.0		29452.0								43094.0			7580.0			35058.0		5884.0	16982.0		9410.0			15306.0			132.0					1678.0	16718.0			8018.0		1622.0	7772.0			20566.0				396.0	5002.0	754.0			5792.0	130.0					152138.0				7952.0	8166.0		16374.0				39988.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB3632|s__GGB3632_SGB4921					1178.0																	24050.0			13736.0		24122.0									15416.0										25824.0				46636.0					24216.0		157948.0							52666.0						20218.0					72.0				12534.0													
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium_NSJ_46					166.0																3046.0	2226.0					2554.0	27414.0																		2610.0		4314.0							1600.0					2674.0	1408.0														428.0																21632.0	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB34228|s__GGB34228_SGB72916					1582.0														2030.0						9224.0											9430.0																																	2464.0						1412.0																	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9453|s__GGB9453_SGB14844					2632.0	130102.0			3676.0	406.0	29548.0		1402.0				14700.0		2562.0	8684.0	4418.0			520.0		332.0																2852.0		602.0	4066.0					1688.0											2364.0	476.0	3464.0	2538.0		133684.0	32850.0		3924.0	37172.0					1446.0				23930.0		10036.0	13148.0					6358.0					732.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9453|s__GGB9453_SGB14845					41192.0	18028.0			5986.0	4980.0			988.0				12148.0			28480.0																						6638.0		4618.0	5652.0											4278.0	278.0					5398.0	6328.0			18160.0				35712.0	510.0				31960.0				23510.0			12062.0										1000.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9641|s__GGB9641_SGB15117					10932.0	738.0																	1036.0																								1760.0										666.0									944.0					17694.0				8456.0																	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae|g__GGB3267|s__GGB3267_SGB4317					1004954.0																																																																						812268.0																	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium|s__Clostridium_saccharogumia					3542.0				45034.0																			2248.0														33740.0			45620.0																		43572.0												3044.0																2944.0	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_sp_1001095H_141210_F2					2068.0				224.0				10904.0																								37382.0								70.0												1890.0						430.0							3404.0					1100.0				1088.0						36980.0							9948.0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Longicatena|s__Longicatena_caecimuris					9884.0			31098.0						34298.0								56352.0					57842.0																			60788.0									54390.0																				10168.0																	
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Dialister|s__Dialister_invisus					243630.0														842002.0									2096.0									448790.0																				24900.0												935124.0						195466.0										454806.0						1778.0	
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Anaerococcus|s__Anaerococcus_SGB4342					112.0																							112.0																																											2802.0				54.0																448.0	
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__GGB9759|s__GGB9759_SGB15370					19920.0						21334.0				6774.0		35368.0		9750.0			2168.0			4788.0		2612.0						7950.0			9094.0										3918.0									3048.0				3752.0								20766.0		10144.0		7212.0				16342.0							40118.0					4014.0					
