clade_name	ERR479322.txt_reads_count	ERR479324.txt_reads_count	ERR479392.txt_reads_count	ERR479150.txt_reads_count	ERR479158.txt_reads_count	ERR479268.txt_reads_count	ERR478996.txt_reads_count	ERR479052.txt_reads_count	ERR479404.txt_reads_count	ERR479321.txt_reads_count	ERR479205.txt_reads_count	ERR479195.txt_reads_count	ERR479325.txt_reads_count	ERR479393.txt_reads_count	ERR478974.txt_reads_count	ERR479082.txt_reads_count	ERR479102.txt_reads_count	ERR479326.txt_reads_count	ERR478992.txt_reads_count	ERR479034.txt_reads_count	ERR479033.txt_reads_count	ERR479381.txt_reads_count	ERR479288.txt_reads_count	ERR479064.txt_reads_count	ERR479408.txt_reads_count	ERR479265.txt_reads_count	ERR479129.txt_reads_count	ERR479203.txt_reads_count	ERR479130.txt_reads_count	ERR479413.txt_reads_count	ERR479287.txt_reads_count	ERR479297.txt_reads_count	ERR478964.txt_reads_count	ERR479206.txt_reads_count	ERR479204.txt_reads_count	ERR478975.txt_reads_count	ERR479323.txt_reads_count	ERR479414.txt_reads_count	ERR479091.txt_reads_count	ERR479379.txt_reads_count	ERR478960.txt_reads_count	ERR478997.txt_reads_count	ERR478990.txt_reads_count	ERR479263.txt_reads_count	ERR479109.txt_reads_count	ERR479017.txt_reads_count	ERR479394.txt_reads_count	ERR479272.txt_reads_count	ERR479159.txt_reads_count	ERR479003.txt_reads_count	ERR479016.txt_reads_count	ERR479045.txt_reads_count	ERR478959.txt_reads_count	ERR479289.txt_reads_count	ERR479264.txt_reads_count	ERR478962.txt_reads_count	ERR479341.txt_reads_count	ERR479267.txt_reads_count	ERR479134.txt_reads_count	ERR479157.txt_reads_count	ERR479000.txt_reads_count	ERR479401.txt_reads_count	ERR479110.txt_reads_count	ERR479274.txt_reads_count	ERR479378.txt_reads_count	ERR479275.txt_reads_count	ERR479063.txt_reads_count	ERR479197.txt_reads_count	ERR479099.txt_reads_count	ERR479043.txt_reads_count	ERR479286.txt_reads_count	ERR479296.txt_reads_count	ERR479198.txt_reads_count	ERR479342.txt_reads_count	ERR479294.txt_reads_count	ERR479131.txt_reads_count	ERR479135.txt_reads_count	ERR479196.txt_reads_count	ERR479133.txt_reads_count	ERR479081.txt_reads_count	ERR479014.txt_reads_count	ERR479079.txt_reads_count	ERR479015.txt_reads_count	ERR479035.txt_reads_count	ERR478995.txt_reads_count	ERR479167.txt_reads_count	ERR478965.txt_reads_count	ERR479271.txt_reads_count	ERR478966.txt_reads_count	ERR479269.txt_reads_count	ERR479403.txt_reads_count	ERR479152.txt_reads_count	ERR479036.txt_reads_count	ERR479080.txt_reads_count	ERR479168.txt_reads_count	ERR479108.txt_reads_count	ERR479339.txt_reads_count	ERR478991.txt_reads_count	ERR479391.txt_reads_count	ERR479047.txt_reads_count	ERR479320.txt_reads_count	ERR478961.txt_reads_count	ERR478958.txt_reads_count	ERR479107.txt_reads_count	ERR479048.txt_reads_count	ERR479092.txt_reads_count	ERR479319.txt_reads_count	ERR479041.txt_reads_count	ERR479001.txt_reads_count	ERR479160.txt_reads_count	ERR479046.txt_reads_count	ERR478963.txt_reads_count	ERR479101.txt_reads_count	ERR479405.txt_reads_count	ERR479340.txt_reads_count	ERR479402.txt_reads_count	ERR479380.txt_reads_count	ERR479407.txt_reads_count	ERR479050.txt_reads_count	ERR479270.txt_reads_count	ERR479295.txt_reads_count	ERR479002.txt_reads_count	ERR479273.txt_reads_count	ERR479132.txt_reads_count	ERR479042.txt_reads_count	ERR479153.txt_reads_count	ERR479128.txt_reads_count	ERR479051.txt_reads_count	ERR478967.txt_reads_count	ERR479406.txt_reads_count	ERR479100.txt_reads_count	ERR479266.txt_reads_count	ERR478993.txt_reads_count	ERR479049.txt_reads_count	ERR479044.txt_reads_count
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB42184|s__GGB42184_SGB59334																							3142.0								3508.0														6118.0									2744.0									6030.0								3138.0																									5604.0								9400.0																															
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9621|s__GGB9621_SGB15072																							2662.0								2194.0										2592.0												2756.0	3302.0																	2546.0																															2338.0	2678.0																																
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9635|s__GGB9635_SGB15103																							380.0	11870.0							764.0	662.0									1676.0				21186.0								2118.0	116.0				3016.0					21260.0				7528.0				1048.0	576.0			794.0											5442.0				1738.0					3510.0	16080.0						2228.0	1216.0	23322.0																	766.0														
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9641|s__GGB9641_SGB15117																							1460.0								1850.0															60840.0		26560.0			61030.0			1298.0																	1396.0										62182.0		64400.0					33956.0																																30018.0			34096.0												
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Dakarella|s__Dakarella_SGB14198																							1420.0								1758.0														13662.0									1618.0									12532.0								1564.0																									12972.0								12768.0																															
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella_sp_AM11_39																							79464.0								81452.0															39756.0					36994.0			78488.0		2402.0															74044.0										38388.0		44024.0																													1588.0																							
k__Archaea|p__Candidatus_Thermoplasmatota|c__Thermoplasmata|o__Methanomassiliicoccales|f__Methanomassiliicoccaceae|g__Methanomassiliicoccaceae_unclassified|s__Methanomassiliicoccaceae_unclassified_SGB380																								68254.0																	10028.0												11418.0						95538.0								42018.0			1220.0							94552.0		91472.0																							10402.0	11346.0																					92580.0											1178.0
k__Bacteria|p__Actinobacteria|c__CFGB2987|o__OFGB2987|f__FGB2987|g__GGB9358|s__GGB9358_SGB14333																								143534.0																																											106236.0																																																																				
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola_salanitronis																								297306.0																																											215642.0																																																																				
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_timonensis																								2662.0																																								204.0		820.0	1092.0																																																																				
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__GGB4661|s__GGB4661_SGB6449																								470442.0															11598.0						936.0																		724.0				380458.0																													284.0								904.0		9304.0																													
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__GGB4664|s__GGB4664_SGB6452																								572060.0								68098.0																																			460962.0					64386.0			66674.0																																														66036.0														
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__GGB33512|s__GGB33512_SGB15203																								17178.0																						5956.0		848.0			7070.0																10892.0														6484.0		5542.0					1354.0																																914.0			1000.0												
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__GGB9522|s__GGB9522_SGB98319																								2026.0																																											1150.0																																																																				
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Latilactobacillus|s__Latilactobacillus_curvatus																								26394.0																																											19456.0																																																																				
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lentilactobacillus|s__Lentilactobacillus_parabuchneri																								3040.0																																											1424.0																																																																				
k__Bacteria|p__Firmicutes|c__CFGB1320|o__OFGB1320|f__FGB1320|g__GGB3160|s__GGB3160_SGB4174																								25736.0																	147062.0												152510.0														18262.0			230.0																																157232.0	153168.0																																314.0
k__Bacteria|p__Firmicutes|c__CFGB30287|o__OFGB30287|f__FGB30287|g__GGB42378|s__GGB42378_SGB59548																								2766.0																																											1128.0																															158.0																																			122.0		
k__Bacteria|p__Firmicutes|c__CFGB31455|o__OFGB31455|f__FGB31455|g__GGB4699|s__GGB4699_SGB6503																								15134.0															197140.0											38550.0											38276.0						13008.0			1550.0																											18614.0									177794.0			39510.0						18510.0							40598.0													1890.0
k__Bacteria|p__Firmicutes|c__CFGB76445|o__OFGB76445|f__FGB76445|g__GGB33665|s__GGB33665_SGB47358																								8654.0																																											5928.0																																		2036.0						1968.0																												
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Candidatus_Heteroscilispira|s__Candidatus_Heteroscilispira_lomanii																								270.0																																																																	92.0																																														
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB9533|s__GGB9533_SGB14936																								3990.0	6746.0																							2880.0																			2318.0																					3114.0																										8840.0				6820.0		2626.0			3202.0							7860.0					
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_Marseille_P3244																								416.0	98.0		2806.0	48.0	2972.0					50.0																																	424.0			748.0						2288.0																																						98.0				194.0									2604.0			172.0					576.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__GGB27106|s__GGB27106_SGB6188																								1026.0																																																																																																															
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__GGB3176|s__GGB3176_SGB4193																								11378.0																																											8130.0																																																																				
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__GGB3532|s__GGB3532_SGB4720																								2220.0																						492.0					1400.0																1252.0														382.0		956.0																																																				
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Massilistercora|s__Massilistercora_timonensis																								3412.0	1510.0																																1330.0							7394.0		7814.0	1988.0							1462.0																																								1344.0				888.0												1368.0					
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_SGB4580																								2284.0																																											156.0																																																																				
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB3585|s__GGB3585_SGB4803																								111364.0																																											86722.0																																																																				
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB51269|s__GGB51269_SGB5061																								238386.0								209982.0							2754.0						166614.0																		168722.0				174560.0					203612.0			207584.0																					154136.0	36492.0							175158.0		1384.0									29790.0						210822.0														
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB79634|s__GGB79634_SGB101324																								226476.0																																											154212.0																			38760.0									26410.0																																								
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9616|s__GGB9616_SGB15052																								3574.0								1160.0									424.0											2502.0															2030.0					1330.0			1958.0																									3052.0		436.0	160.0		3566.0			9766.0			3416.0										636.0				11368.0										
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Parvimonas|s__Parvimonas_SGB6649																								852.0																																																																																																															
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__GGB1391|s__GGB1391_SGB1909																								4926.0																																											3866.0																																																																				
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__GGB3485|s__GGB3485_SGB4657																								180572.0																																											133738.0																																																																				
k__Bacteria|p__Tenericutes|c__CFGB76359|o__OFGB76359|f__FGB76359|g__GGB4662|s__GGB4662_SGB6450																								250920.0															25750.0																												210320.0																																							22242.0																													
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales|f__Actinomycetaceae|g__Actinobaculum|s__Actinobaculum_massiliense																									266.0																																																																																									284.0				174.0												38.0					
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales|f__Actinomycetaceae|g__Schaalia|s__Schaalia_turicensis																									4140.0																																																																																									4288.0				3054.0												3310.0					
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_SGB6369																									14854.0	762.0						17666.0							5726.0					960.0											1016.0			472.0														15966.0			15874.0																						12376.0									6306.0								14548.0	9232.0			14766.0			17954.0									14350.0		1166.0			
k__Bacteria|p__Actinobacteria|c__CFGB2987|o__OFGB2987|f__FGB2987|g__GGB9356|s__GGB9356_SGB14329																									228912.0																																	4658.0																																3120.0																								218176.0				220014.0												220936.0					
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_SGB62935																									16432.0	736.0																		374.0				4846.0							498.0																																	7804.0																										16172.0				16670.0		6012.0			7392.0					654.0		13180.0		64.0		186.0	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Slackia|s__Slackia_SGB14780																									5972.0																																																																																									7042.0				4254.0												9862.0					
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_SGB6263																									280264.0																																																																																									287056.0				288772.0												279942.0					
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_sp_An31A																									260568.0	1980.0													684.0					2326.0		1070110.0					1069486.0				3040.0																										1097720.0		1106254.0																							1234.0								272004.0				260142.0												270084.0		1908.0			
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__GGB1680|s__GGB1680_SGB2312																									34246.0																																																																																									33256.0				36630.0												35690.0					
k__Bacteria|p__Bacteroidetes|c__CFGB1458|o__OFGB1458|f__FGB1458|g__GGB1458|s__GGB1458_SGB2021																									142182.0																																																																																									149100.0				144914.0												146598.0					
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__GGB9694|s__GGB9694_SGB15204																									7280.0								3238.0																										1062.0																		656.0		704.0								4436.0		3894.0																									7484.0				6816.0						1112.0					4138.0	7962.0					
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__GGB45491|s__GGB45491_SGB63163																									370.0																																		7786.0																		6904.0		4704.0																																			766.0				64.0						6670.0						936.0					
k__Bacteria|p__Firmicutes|c__CFGB10299|o__OFGB10299|f__FGB10299|g__GGB79996|s__GGB79996_SGB6411																									17280.0																																																																																									16284.0				16094.0												16926.0			54.0		
k__Bacteria|p__Firmicutes|c__CFGB1249|o__OFGB1249|f__FGB1249|g__GGB3033|s__GGB3033_SGB4029																									83382.0																																													12242.0																																												78372.0				86010.0												88396.0					9482.0
k__Bacteria|p__Firmicutes|c__CFGB3069|o__OFGB3069|f__FGB3069|g__GGB9770|s__GGB9770_SGB15389																									78.0																							292.0											5134.0																		6576.0		5624.0									1038.0																																1548.0			1134.0	7030.0											
