clade_name,DRR127488,DRR127524,DRR127532,DRR127535,DRR127537,DRR127546,DRR127552,DRR127583,DRR127588,DRR127596,DRR127597,DRR127613,DRR127616,DRR127619,DRR127628,DRR127634,DRR127649,DRR127672,DRR127683,DRR127692,DRR127704,DRR127707,DRR127713,DRR127721,DRR127724,DRR127728,DRR127731,DRR127736,DRR127737,DRR127748,DRR127751,DRR127752,DRR127755,DRR127756,DRR127762,DRR127763,DRR127776,DRR127777,DRR162775,DRR162776,DRR127476,DRR127478,DRR127481,DRR127485,DRR127491,DRR127507,DRR127509,DRR127514,DRR127515,DRR127517,DRR127519,DRR127521,DRR127536,DRR127557,DRR127559,DRR127567,DRR127579,DRR127580,DRR127594,DRR127603,DRR127617,DRR127625,DRR127638,DRR127646,DRR127647,DRR127666,DRR127669,DRR127674,DRR127685,DRR127700,DRR127708,DRR127718,DRR127720,DRR127754,DRR127767,DRR127774,DRR127789,DRR162777,DRR162778,DRR162779
k__Archaea|p__Thaumarchaeota|c__Thaumarchaeota_unclassified|o__Nitrosopumilales|f__Nitrosopumilaceae|g__Nitrosopumilus|s__Nitrosopumilus_SGB14899,0,0,0,848,0,0,0,0,0,0,9592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5852,0,0,0,0,0,0,0,0,0,0,0,0,0,38648,0,0,0,0,0,0,0,0,0,0,10182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii,157822,162518,260670,34926,0,0,0,0,0,0,23096,12362,0,0,0,0,271550,227078,39370,262524,0,0,0,0,0,6664,0,0,33760,0,0,2140,0,0,141720,178616,0,0,12156,0,1826002,184932,933372,339400,6548,2712,222278,19716,157022,0,0,0,0,133940,802878,0,0,565104,9074,16142,232066,90332,0,368082,0,19828,214130,327318,11474,73996,217194,0,712260,349968,680356,82824,264692,31904,1131806,0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis,506708,335134,1272100,71264,5000,0,0,213930,3874102,142810,329270,202996,220406,0,720594,776898,786522,0,16416812,364350,3012092,3062832,6099908,1830050,9513786,124502,1947826,0,904850,690820,17908,782066,0,0,221976,263530,735392,0,1858178,3861958,2466116,436024,4931596,306296,33332,76292,784008,271506,927160,374148,0,1343486,2090380,1068758,8555140,59478,0,2504436,312802,515156,1610198,411240,2278098,461112,0,663882,1428330,513368,521672,824582,388522,0,1167096,2313286,2236954,601300,1033270,623112,1392048,0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_goldsteinii,0,487850,0,858,0,0,0,0,0,0,11588,11606,20310,0,0,0,0,0,0,294968,311592,0,0,0,0,0,0,29982,5692,0,0,35936,0,0,21374,21144,0,0,0,0,932952,0,0,69764,0,872,0,0,0,89838,0,0,8562,10988,0,0,3065454,0,0,0,41336,26632,0,73850,0,3542,0,0,0,577488,693920,0,838400,45848,599142,0,179436,0,234088,0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_merdae,222050,274612,151094,332136,0,0,0,0,0,148294,146508,572934,554098,1144060,1000,944594,706300,7098002,4032254,836196,0,0,0,41632,0,292462,0,1811466,959598,193276,0,623970,0,0,783142,1080954,0,351272,1024936,1002738,456382,878436,492362,975338,0,8702,818812,0,398510,2112662,100358,1731896,1724630,458328,294402,12632,0,0,358270,41686,828618,1161974,0,546878,0,936518,967726,0,254756,72992,111332,1152298,1458414,0,540282,369750,650116,727724,2021672,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_faecalis,0,0,0,12050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88440,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__GGB4605|s__GGB4605_SGB6376,0,10614,0,58150,0,0,0,0,0,0,26412,0,8582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200028,0,0,13242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5168,6382,0,0,128826,0,0,0,0,0,0,0,0,0,0,701958,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__GGB9602|s__GGB9602_SGB15031,28086,25684,0,1960,0,0,0,0,0,0,98670,0,15218,0,0,0,27742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261552,1287350,0,4014,0,0,0,0,964638,727076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2474,25214,0,110644,0,471444,0,0,0,51884,2720,51924,40778,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_gordonii,16472,36354,0,326,10766,0,0,0,0,430102,0,3630,0,0,38660,0,0,0,0,0,0,482,0,0,0,0,0,0,0,0,84080,532,0,210142,0,0,4618,6444,0,0,6684,0,0,382,0,50018,0,11220,20608,68752,8544,0,0,0,0,5946,0,18670,900,0,0,0,0,3444,0,27920,0,0,255382,0,0,0,20900,0,0,0,0,0,14248,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_parasanguinis,1783170,1070772,15542,49954,540428,17656,0,0,0,1775354,2978,49676,0,0,330636,32156,31024,0,1020,29730,115738,14214,6724,1304,10714,23378,14316,0,1328976,5782,385518,6580,78790,1801246,32500,27178,149432,131406,0,5206,145730,13436,17248,3414,5740,233888,0,44042,89442,100106,143952,2678,33208,0,2812,30810,11358,154322,62484,3502,8652,30948,4978,11720,23272,206934,12644,0,2381560,2208,0,0,58226,0,5442,0,0,702,67814,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_salivarius,1364246,1229872,10174,30766,311818,2214,8464,0,124,6313484,5320,105936,6456,0,487102,83460,41918,3256,0,85070,110122,12006,18716,3468,13426,12646,40152,0,2569024,18338,1842268,5488,48472,2482988,10298,136068,269724,1309384,2976,14226,147336,3012,9334,11048,5978,62192,13422,69026,161896,667668,113638,6078,16386,0,1358,11642,53820,615298,125978,10038,19398,9252,5142,50616,10488,192524,0,0,5039426,36786,0,0,99744,7494,30886,0,576,7034,1799072,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_vestibularis,0,20654,0,3694,0,0,0,0,0,553202,0,0,0,0,0,5880,0,0,0,0,0,0,0,0,2082,0,0,0,476658,0,0,1008,2378,335332,0,0,0,0,0,0,0,0,0,0,0,0,0,3892,3280,0,0,0,0,0,0,0,0,63688,5062,0,0,0,0,7500,0,40754,0,0,1074526,0,0,0,0,3920,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__CFGB1226|o__OFGB1226|f__FGB1226|g__GGB2998|s__GGB2998_SGB3988,0,24482,0,2164,0,48828,0,0,0,0,4750,0,0,0,0,0,0,0,0,42084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2664,20892,0,368,0,0,103222,0,0,37912,0,0,8292,0,0,34942,0,0,0,0,0,0,0,120318,30240,5600,0,10150,0,55076,0,0,0,0,10268,0,8902,0,0,0,9366,0,0,0,65418,0
k__Bacteria|p__Firmicutes|c__CFGB1260|o__OFGB1260|f__FGB1260|g__GGB3057|s__GGB3057_SGB4059,0,0,0,16470,0,0,0,0,0,0,0,31830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319858,0,0,0,80,0,0,0,0,0,0,0,0,0,0,27632,0,0,0,0,0,15486,0,0,249694,0,0,35934,0,0,0,0,0,0,0,0,0,0,0,0,0,13050,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__CFGB1359|o__OFGB1359|f__FGB1359|g__GGB3321|s__GGB3321_SGB4394,0,1354,0,6546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98432,7596,0,0,0,0,0,0,0,607096,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,135596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__CFGB1507|o__OFGB1507|f__FGB1507|g__GGB3815|s__GGB3815_SGB5180,0,0,0,5000,0,40318,0,13876,0,0,3794,0,33718,0,0,0,0,0,0,18030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24626,0,0,0,0,0,0,0,0,2536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9082,0,0,0,0,0,0,0,0,5002,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__CFGB3004|o__OFGB3004|f__FGB3004|g__GGB58158|s__GGB58158_SGB79798,0,0,0,4290,0,0,0,0,0,0,2680,2896,3506,0,2690,6080,1312,1532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1916,0,0,0,0,5732,0,5120,0,0,0,0,0,3490,5976,0,0,0,0,936,0,0,0,0,0,1430,0,0,0,0,0,0,0,0,312,0,0,236,0,10572,0,10084,0,5502,0
k__Bacteria|p__Firmicutes|c__CFGB3048|o__OFGB3048|f__FGB3048|g__GGB9561|s__GGB9561_SGB14972,10354,41714,0,24086,0,0,0,0,0,0,9124,48426,73120,0,127100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5752,0,0,0,0,0,0,0,0,0,1910,0,32460,0,8170,0,0,72520,0,0,0,3612,0,24222,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__CFGB3068|o__OFGB3068|f__FGB3068|g__GGB9760|s__GGB9760_SGB15374,0,96890,0,8208,0,0,0,0,0,0,0,57986,0,0,0,0,0,0,0,60560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50944,114270,0,0,0,0,0,0,0,0,0,0,0,0,0,240014,0,0,0,0,0,0,0,0,0,84476,0,91460,0,27790,0,19722,0,0,0,0,58416,0,0,0,71202,0,0,0,154128,0
k__Bacteria|p__Firmicutes|c__CFGB3070|o__OFGB3070|f__FGB3070|g__GGB9512|s__GGB9512_SGB14909,0,105338,0,26362,0,0,0,0,0,0,16264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__CFGB38642|o__OFGB38642|f__FGB38642|g__GGB9758|s__GGB9758_SGB15368,487008,33378,0,78,0,0,0,0,0,0,298294,38792,226668,0,0,0,5020,0,0,0,0,0,0,0,0,3692,0,0,0,0,0,0,0,0,0,0,0,138828,0,0,0,0,0,1750776,0,0,0,0,0,959508,0,0,0,0,0,0,0,0,0,150004,0,637702,0,633232,0,23740,0,0,0,0,61828,0,0,0,573442,0,0,0,963786,0
k__Bacteria|p__Firmicutes|c__CFGB4806|o__OFGB4806|f__FGB4806|g__GGB51647|s__GGB51647_SGB4348,2706336,244668,0,1128168,0,0,0,4169936,0,227326,0,0,0,0,2954318,0,0,0,0,2353174,0,0,0,0,0,49714,0,0,0,0,0,0,0,0,0,393292,0,247064,0,0,0,0,3836768,1470400,12426,0,0,0,0,2209118,0,0,0,0,1491428,0,0,0,28112,30122,1821316,0,0,1206,0,1324964,0,3005026,134636,0,0,0,3309968,0,617142,0,391344,0,3085682,0
k__Bacteria|p__Firmicutes|c__CFGB76783|o__OFGB76783|f__FGB76783|g__GGB80011|s__GGB80011_SGB15265,54512,14520,0,7022,0,1083938,0,0,0,0,167576,208564,0,0,0,0,324712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45730,25186,0,15320,0,0,0,0,0,216568,0,0,0,0,0,64902,0,0,0,0,353896,0,0,0,17836,60748,40558,3894,0,0,0,64362,57206,0,7752,422,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__CFGB9119|o__OFGB9119|f__FGB9119|g__GGB4651|s__GGB4651_SGB6438,0,0,0,114308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,845202,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__CFGB9718|o__OFGB9718|f__FGB9718|g__GGB51441|s__GGB51441_SGB71759,0,2208,0,466,0,0,0,7160,0,0,3236,0,0,0,0,27194,1092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,2414,0,78276,0,0,0,0,0,3144,0,0,0,0,0,0,0,0,0,0,0,0,0,1092,1336,0,530,0,0,0,0,1672,13972,0,794,0,0,0,0,0,0,5622,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB2982|s__GGB2982_SGB3964,0,0,0,718,0,0,0,0,0,0,0,0,20824,0,2910,0,0,0,0,5926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9686,0,0,9966,0,16120,0,0,0,0,0,15260,23814,0,0,0,0,0,0,0,15464,0,0,4780,0,0,0,0,0,2884,0,0,0,116,0,0,0,0,22194,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Lawsonibacter|s__Lawsonibacter_asaccharolyticus,30832,19242,15610,4650,0,302770,0,144386,0,1076,25880,46714,39592,0,29272,32152,256338,92768,95520,32578,261104,65244,12434,0,0,18948,236312,61210,0,16662,0,0,0,0,18016,28440,0,4626,63722,0,131502,13874,216558,8840,6082,0,61094,0,77564,87414,0,173836,64714,28844,56228,0,0,157454,27350,70,34696,33786,125478,36328,19468,80420,18618,53068,73912,45892,14798,0,8818,70290,73790,32606,270888,0,26316,68494
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Candidatus_Cibionibacter|s__Candidatus_Cibionibacter_quicibialis,51228,103386,548,7548,0,153888,0,203770,0,305388,158422,77170,241828,0,0,0,203142,0,1692,0,109106,414344,0,0,0,51530,0,0,12682,0,0,7154,1007152,0,82240,0,3068012,377688,0,0,0,0,0,623172,97882,2986,15800,36928,972624,0,0,0,0,41394,143074,0,0,0,200942,73402,69256,137496,0,263238,0,21818,0,36898,14102,35134,6412,0,131268,0,121754,384576,0,130400,0,78008
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridiaceae_unclassified|s__Clostridiaceae_bacterium,124928,386660,4868,58126,32868,454960,103090,658994,61292,187572,62072,795080,350574,0,708250,62472,317978,232274,0,306354,497856,336252,0,0,0,22028,428514,0,252734,0,0,87348,671258,1655944,355908,266570,527314,165124,18060,99578,1621932,0,254958,539942,61496,21616,464934,65652,186384,717584,0,429390,9234,77032,130362,0,0,751624,66016,112122,239700,152264,3254,328144,0,1280,197204,58344,34412,42312,15668,0,448644,139504,248942,344290,19188,276298,254932,45262
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridiaceae_unclassified|s__Clostridiaceae_bacterium_AF18_31LB,134654,91258,4638,50462,0,336150,0,186288,0,27732,109662,90228,100084,0,147370,0,96126,96800,0,0,0,147690,0,0,2332,20024,0,0,130682,0,0,0,0,0,139946,467642,0,126034,0,0,80844,0,0,79628,23708,42326,87642,7068,0,119624,0,90282,0,85286,116088,4070,0,0,56550,50048,1916,41174,0,0,0,88636,80578,0,120744,0,6204,0,1792,0,26316,15926,0,0,71146,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridiaceae_unclassified|s__Clostridiaceae_bacterium_Marseille_Q4143,120466,104472,10328,35824,0,130554,0,0,0,0,38540,73936,0,0,0,0,0,0,0,0,0,0,0,0,0,29128,0,0,73814,0,0,0,0,0,91008,90844,0,39922,0,0,235566,0,0,40666,27022,31532,0,0,0,0,0,0,0,0,35608,0,0,0,59908,0,27630,80550,0,3132,0,0,0,0,24140,0,3728,0,0,0,28972,77558,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridiaceae_unclassified|s__Clostridiaceae_bacterium_Marseille_Q4145,49766,29762,43538,40432,0,59040,0,56880,0,0,12708,0,0,0,0,0,13772,0,0,0,0,0,0,0,0,0,0,0,42430,0,0,0,0,0,56172,35634,0,30954,0,0,23112,0,0,29982,15688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61310,3124,45626,0,0,0,0,0,0,0,0,0,0,4294,0,70190,21390,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridiaceae_unclassified|s__Clostridiaceae_unclassified_SGB4771,13850,0,0,9700,0,14996,0,85150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15434,0,0,13870,0,0,0,0,0,6880,0,0,6818,0,0,0,0,0,0,210,141176,0,0,0,64802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8374,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_SGB4750,39468,137078,174788,34978,0,61280,0,23168,0,49650,28776,151334,16292,0,0,807044,90044,19276,0,0,0,1187326,0,585790,0,1402734,0,130820,332190,287200,0,41688,153556,0,17904,154602,0,127104,2286640,0,181566,764014,285134,46040,5734,22800,0,0,208086,62790,711758,0,330346,46018,24900,0,0,37000,381464,67610,0,21086,579578,31982,0,54022,18828,0,60748,3866,20962,0,40794,770586,0,55468,1764,1044166,102250,152046
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_fessum,426588,560826,0,61372,0,1157296,0,258300,0,454608,74268,291452,464852,0,245946,0,106650,0,0,0,235596,292754,0,0,442460,1275996,0,0,524316,317656,0,0,0,0,158790,276228,0,197866,0,0,198454,410050,0,125314,65370,335644,0,91804,0,279674,0,0,0,239950,162316,0,0,0,382970,117132,30482,383410,95466,175444,0,199694,245090,0,264232,310,75396,0,131284,0,64166,224534,52234,0,367070,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_1001270H_150608_G6,921368,0,0,1100282,0,0,0,0,0,0,123902,0,0,0,0,0,0,0,0,2230360,0,0,0,0,0,1356,0,0,0,0,0,0,0,0,0,2862128,0,0,0,0,0,0,0,1740216,0,0,0,0,0,0,0,0,0,0,0,0,0,396456,381986,69898,733364,0,0,686372,0,0,0,0,0,11492,0,0,0,702050,0,0,235064,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_AF32_12BH,0,18564,0,7218,0,31912,0,35634,0,0,4450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36820,0,0,0,0,0,4586,0,0,22654,0,0,0,0,0,25868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6396,0,5820,0,0,0,0,0,0,0,0,4096,0,0,0,0,10392,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_AF34_10BH,1389112,5166,0,51712,0,3848972,11076,2385394,1401714,15522,30502,200690,1187842,0,1016794,73572,118998,0,0,1617992,1204396,34708,0,7654,0,12912,0,0,488,0,0,465706,70180,0,1395614,2382328,0,273326,2244,2468,0,0,20560,1214736,7422,26720,27806,0,560020,0,0,0,0,267782,1133910,0,0,48520,141660,497002,8244,354836,256088,3546,0,109356,620688,26156,51492,0,47606,0,1150,0,793156,59452,0,276348,876520,40182
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_AM22_11AC,110686,90600,0,71132,0,4012772,0,179396,0,0,101144,0,305072,0,0,1901086,207572,738214,0,0,0,0,0,0,0,0,1039966,0,548650,4383456,2788732,243166,558972,0,242352,191826,0,376800,0,0,169018,0,0,33174,131030,69630,0,423980,0,181832,0,923718,0,190858,278902,0,0,0,0,396262,2354,72462,0,12848,3719554,78336,696764,0,378954,0,29346,0,9526,0,4944,130572,0,0,301154,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_AM33_3,70484,57024,0,41512,0,163872,0,99664,0,0,10944,69562,97008,0,0,0,65322,0,0,0,0,0,0,0,0,0,0,0,67300,146456,0,0,0,0,57828,91534,0,127770,0,0,78262,0,0,18430,74736,14264,0,0,18962,0,0,38984,0,78486,0,0,0,0,104464,36240,0,119632,0,1510,0,0,32360,70756,60984,0,9742,0,4018,0,0,17992,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Eubacteriaceae_unclassified|s__Eubacteriaceae_bacterium,166410,6592,11210,86886,7162,272432,0,14058,0,259584,60,107504,0,0,9806,0,0,10852,0,0,300292,0,0,0,0,8532,0,0,0,0,0,4126,289144,0,379098,0,0,27910,0,0,0,0,0,173924,0,0,0,2378,0,141434,0,0,59236,30842,0,0,0,33324,9650,184,32616,9280,0,13132,0,40170,36552,223464,0,0,13644,166,24530,0,27254,210034,0,0,30282,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ramulus,4652,56630,0,94090,74582,124000,0,143366,0,149500,13846,98488,151974,0,0,0,21702,0,0,0,0,1822160,0,0,819056,99692,0,0,298702,0,0,0,0,0,4600,30730,0,493384,0,0,0,0,96538,53848,269724,37406,0,0,0,224314,0,335640,0,49230,31956,0,0,0,122270,67298,2946,29732,23410,44998,0,34644,122608,0,33986,0,5976,0,29236,0,0,235334,0,0,73396,369070
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ventriosum,240558,61518,0,168310,0,629056,0,0,0,0,135706,0,1085202,0,0,22732,226650,0,0,0,0,83494,0,0,0,240522,0,0,284406,0,75740,0,663768,0,202164,218206,0,145748,0,0,0,0,0,639606,83956,6352,148686,14068,134110,135256,0,0,0,0,78034,0,0,138472,143394,2314,236594,269244,135632,82868,211326,131820,0,52192,2254,50644,0,0,0,0,53374,0,0,0,160890,2454
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII_Incertae_Sedis|g__Eubacteriales_Family_XIII_Incertae_Sedis_unclassified|s__Clostridiales_Family_XIII_bacterium_BX16,3430,1144,0,2544,0,0,0,27622,0,0,944,0,7700,0,5088,0,5130,28560,0,9874,0,0,0,0,0,0,0,0,12930,0,0,0,0,0,0,326,0,8344,0,0,23232,2934,7348,26368,0,9750,12008,0,0,0,0,0,10436,0,4118,0,0,0,10250,0,4586,1662,0,46778,0,0,0,0,11334,5918,0,0,49478,0,0,9926,2486,0,16720,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Eubacteriales_unclassified|s__Clostridiales_bacterium,53178,24050,0,1424,3332,305494,232046,385192,0,6042,6078,39192,240760,0,45652,0,5036,222792,47042,53318,472548,348316,1842,11376,173222,14906,0,0,312400,0,734,940,0,1157150,12572,21772,0,2078,0,0,16240,16074,355390,16986,12616,152424,455544,86646,109454,36554,0,448320,51946,41302,20790,0,530244,139448,109652,5902,83580,20054,191650,3890,246430,14274,1652,487982,18334,46784,10050,629302,35024,0,87120,31140,46716,0,46096,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Eubacteriales_unclassified|s__Clostridiales_bacterium_KLE1615,13794,32906,0,14190,17894,85270,0,117914,0,71876,34864,13720,49530,0,0,0,14572,0,0,29168,11674,26300,0,1214,53306,10084,183662,0,31150,0,0,0,192410,0,30226,295708,0,255120,0,1448,71592,95048,333726,141602,74654,32792,19146,96542,193710,92840,57618,199104,40388,8306,22006,0,0,4114,60808,8286,94202,25018,816,375596,0,3584,53582,40850,17222,0,0,7160,65544,0,117282,49238,0,0,56664,16462
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Eubacteriales_unclassified|s__Eubacteriales_unclassified_SGB15145,32922,74980,0,23318,0,104426,0,0,0,0,8586,0,0,0,0,0,40206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43342,217748,0,72206,0,0,0,0,0,21404,0,0,0,0,0,0,0,0,75900,49588,0,0,0,0,0,27184,0,40142,0,0,0,0,0,0,0,0,13066,0,0,0,0,72386,0,0,111652,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Gemmiger|s__Gemmiger_formicilis,119914,102972,897456,773250,135192,633838,24752,1614170,0,260242,122582,0,1104152,0,0,0,14842,621266,118914,963382,0,3700112,0,0,0,244344,0,0,185414,0,0,0,0,139820,134810,1212268,0,1984642,200136,0,0,0,267982,271528,444714,62,468418,0,767986,1051196,13720,0,0,131272,80878,0,0,151758,1586028,0,146466,341954,0,1993758,1454052,224784,0,0,110204,5382,139656,770614,604044,1772162,554232,104636,202764,0,265160,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerobutyricum|s__Anaerobutyricum_hallii,72722,16984,0,18576,0,104782,0,37016,0,58730,12872,0,143290,0,0,924072,40594,302642,0,0,0,0,0,0,0,28576,0,0,0,2890904,0,0,0,153262,19652,0,0,411496,0,0,440248,426526,0,137584,5558,0,466568,353844,0,83220,0,0,0,0,51038,0,0,0,104890,0,1658,17478,0,73430,0,12054,0,0,107032,0,2086,0,812,0,0,386608,164,560356,63210,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerobutyricum|s__Anaerobutyricum_soehngenii,0,0,87764,119100,69504,2902,0,103824,164772,6778,13312,10268,29316,0,101464,65512,76,0,0,0,0,626880,29264,5052,123082,25480,0,0,423978,0,0,53322,217250,0,22930,41580,0,339436,0,625340,13382,378896,223238,8124,102736,2684,0,0,572966,11258,0,0,707314,1964,0,0,0,23966,177062,115718,2310,456,17560,0,0,0,238508,82934,59424,10868,0,0,42290,0,388568,55388,136832,0,70160,331566
